Source,Target,Type,Weight,videos
UCfeYI_o9NTv1Jsi18ta0qKw,UCkslhm6b0k6t9-9oUhxP9Fg,Undirected,1,1
UCGso3fqefRJBfJEU67KfFXA,UCHV60B-ox9Ra-jo9V3tz-jQ,Undirected,1,1
UCGso3fqefRJBfJEU67KfFXA,UCMKVARdOQoEcHrUfOihpTxQ,Undirected,1,1
UCHV60B-ox9Ra-jo9V3tz-jQ,UCJ6IsDg6y8jFdyHvfXV6aNQ,Undirected,1,1
UCHV60B-ox9Ra-jo9V3tz-jQ,UCMKVARdOQoEcHrUfOihpTxQ,Undirected,1,1
UCHV60B-ox9Ra-jo9V3tz-jQ,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,3,3
UC4UfxATm4onE119rTrm1wUA,UCP8M5U8iudsSb-EYu1W0xig,Undirected,1,1
UC4UfxATm4onE119rTrm1wUA,UCo9jC3agot625b0btY4AZ1Q,Undirected,3,3
UCP8M5U8iudsSb-EYu1W0xig,UCo9jC3agot625b0btY4AZ1Q,Undirected,1,1
UCaDUoaxT9-lNYrB65Drs22Q,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,1,1
UCaDUoaxT9-lNYrB65Drs22Q,UCo9jC3agot625b0btY4AZ1Q,Undirected,2,2
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCVvSu9bWoMi2k7SqPlVvwNA,Undirected,2,2
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCxHri2XYs6w8o3R5XgVG-8Q,Undirected,1,1
UCVvSu9bWoMi2k7SqPlVvwNA,UCo9jC3agot625b0btY4AZ1Q,Undirected,3,3
UCVvSu9bWoMi2k7SqPlVvwNA,UCxHri2XYs6w8o3R5XgVG-8Q,Undirected,1,1
UCo9jC3agot625b0btY4AZ1Q,UCxHri2XYs6w8o3R5XgVG-8Q,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCVvSu9bWoMi2k7SqPlVvwNA,Undirected,1,1
UCVvSu9bWoMi2k7SqPlVvwNA,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,1,1
UCo9jC3agot625b0btY4AZ1Q,UCz0OelasTvZsr7qxFRlKDXQ,Undirected,1,1
UC4UfxATm4onE119rTrm1wUA,UCVvSu9bWoMi2k7SqPlVvwNA,Undirected,1,1
UC9iIFj6J_tkSmmcVq5LhK2w,UCo9jC3agot625b0btY4AZ1Q,Undirected,1,1
UCJ6IsDg6y8jFdyHvfXV6aNQ,UCLeIuICd4O8-4PnB0o4l99g,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCLeIuICd4O8-4PnB0o4l99g,Undirected,1,1
UCLeIuICd4O8-4PnB0o4l99g,UCo9jC3agot625b0btY4AZ1Q,Undirected,1,1
UCDUE-URH7fIA62B6kLprSlA,UCLeIuICd4O8-4PnB0o4l99g,Undirected,1,1
UC4AxwFjjPtK6mp6B6ZP4LQg,UCOyV-l0XgKg3objHmzLOAKQ,Undirected,1,1
UC4AxwFjjPtK6mp6B6ZP4LQg,UC_EDnpWWTys-EOY-t1x3vVg,Undirected,1,1
UCOyV-l0XgKg3objHmzLOAKQ,UC_EDnpWWTys-EOY-t1x3vVg,Undirected,1,1
UCOyV-l0XgKg3objHmzLOAKQ,UCsRDeciLXDCbDz6Di75a3XA,Undirected,1,1
UCOyV-l0XgKg3objHmzLOAKQ,UCzN8gFCJLTd2y7dzXtS0grQ,Undirected,2,2
UC1z2b-IS7Y27iIro6L9GWEg,UC8KD_mCuLBGE00tImNH1jdQ,Undirected,1,1
UC1z2b-IS7Y27iIro6L9GWEg,UCOyV-l0XgKg3objHmzLOAKQ,Undirected,1,1
UC1z2b-IS7Y27iIro6L9GWEg,UCmXLrfxWlg7pLBXx5SvVZWQ,Undirected,1,1
UC1z2b-IS7Y27iIro6L9GWEg,UCzN8gFCJLTd2y7dzXtS0grQ,Undirected,1,1
UC8KD_mCuLBGE00tImNH1jdQ,UCOyV-l0XgKg3objHmzLOAKQ,Undirected,1,1
UC8KD_mCuLBGE00tImNH1jdQ,UCmXLrfxWlg7pLBXx5SvVZWQ,Undirected,1,1
UC8KD_mCuLBGE00tImNH1jdQ,UCzN8gFCJLTd2y7dzXtS0grQ,Undirected,1,1
UCOyV-l0XgKg3objHmzLOAKQ,UCmXLrfxWlg7pLBXx5SvVZWQ,Undirected,1,1
UCmXLrfxWlg7pLBXx5SvVZWQ,UCzN8gFCJLTd2y7dzXtS0grQ,Undirected,1,1
UCAp6WC5-JEcmHB7qItB6Jwg,UCH_DxQ_lecbpns9q5qKemsA,Undirected,1,1
UCAp6WC5-JEcmHB7qItB6Jwg,UCOyV-l0XgKg3objHmzLOAKQ,Undirected,1,1
UCH_DxQ_lecbpns9q5qKemsA,UCOyV-l0XgKg3objHmzLOAKQ,Undirected,1,1
UC-Me9rA03r3fsr1RE9HtE6Q,UCkrP4jIbdp5VaL0GCLKdluQ,Undirected,2,2
UC-Me9rA03r3fsr1RE9HtE6Q,UCm6nErZJfIe5jgpgOfxLCOw,Undirected,2,2
UCkrP4jIbdp5VaL0GCLKdluQ,UCm6nErZJfIe5jgpgOfxLCOw,Undirected,2,2
UCHTkYvbEapPSdeZanuvla9w,UCP5k5ger3gm5kwN-krQQFfw,Undirected,1,1
UCHTkYvbEapPSdeZanuvla9w,UCkrP4jIbdp5VaL0GCLKdluQ,Undirected,1,1
UCHTkYvbEapPSdeZanuvla9w,UCm29B_WY-nd14PaNFwCPWag,Undirected,1,1
UCP5k5ger3gm5kwN-krQQFfw,UCkrP4jIbdp5VaL0GCLKdluQ,Undirected,1,1
UCP5k5ger3gm5kwN-krQQFfw,UCm29B_WY-nd14PaNFwCPWag,Undirected,1,1
UCkrP4jIbdp5VaL0GCLKdluQ,UCm29B_WY-nd14PaNFwCPWag,Undirected,1,1
UC-4cVJcCB99oCG0wn3KSB6A,UC-Me9rA03r3fsr1RE9HtE6Q,Undirected,1,1
UC-4cVJcCB99oCG0wn3KSB6A,UCkrP4jIbdp5VaL0GCLKdluQ,Undirected,1,1
UC-4cVJcCB99oCG0wn3KSB6A,UCm6nErZJfIe5jgpgOfxLCOw,Undirected,1,1
UCLeIuICd4O8-4PnB0o4l99g,UC_MFOIMRgOs7_CT82mr-eIA,Undirected,5,5
UC1ZJ-3fSZVeZMKlrJ2T1XTg,UCLeIuICd4O8-4PnB0o4l99g,Undirected,1,1
UC1ZJ-3fSZVeZMKlrJ2T1XTg,UCUm438Xz_NDzqLAifs5hpoQ,Undirected,1,1
UC1ZJ-3fSZVeZMKlrJ2T1XTg,UC_MFOIMRgOs7_CT82mr-eIA,Undirected,1,1
UC1ZJ-3fSZVeZMKlrJ2T1XTg,UCgh_YWsKXZQOs5y685R6EYw,Undirected,1,1
UC1ZJ-3fSZVeZMKlrJ2T1XTg,UCxZvd2-3erIZmy6a3zB3YbQ,Undirected,1,1
UCLeIuICd4O8-4PnB0o4l99g,UCUm438Xz_NDzqLAifs5hpoQ,Undirected,1,1
UCLeIuICd4O8-4PnB0o4l99g,UCgh_YWsKXZQOs5y685R6EYw,Undirected,1,1
UCLeIuICd4O8-4PnB0o4l99g,UCxZvd2-3erIZmy6a3zB3YbQ,Undirected,2,2
UCUm438Xz_NDzqLAifs5hpoQ,UC_MFOIMRgOs7_CT82mr-eIA,Undirected,1,1
UCUm438Xz_NDzqLAifs5hpoQ,UCgh_YWsKXZQOs5y685R6EYw,Undirected,1,1
UCUm438Xz_NDzqLAifs5hpoQ,UCxZvd2-3erIZmy6a3zB3YbQ,Undirected,1,1
UC_MFOIMRgOs7_CT82mr-eIA,UCgh_YWsKXZQOs5y685R6EYw,Undirected,3,3
UC_MFOIMRgOs7_CT82mr-eIA,UCxZvd2-3erIZmy6a3zB3YbQ,Undirected,6,6
UCgh_YWsKXZQOs5y685R6EYw,UCxZvd2-3erIZmy6a3zB3YbQ,Undirected,3,3
UCOyV-l0XgKg3objHmzLOAKQ,UCgh_YWsKXZQOs5y685R6EYw,Undirected,1,1
UCOyV-l0XgKg3objHmzLOAKQ,UCxZvd2-3erIZmy6a3zB3YbQ,Undirected,1,1
UCMsNS10PzxzEayT7UHS4p6g,UCch9Dmg5Juwp8MZGvAmAp4Q,Undirected,1,1
UCMsNS10PzxzEayT7UHS4p6g,UCV5szEvKEntY974aMEfNMEw,Undirected,1,1
UCMsNS10PzxzEayT7UHS4p6g,UC_zzBnfBKpNH1rYfMC98yMg,Undirected,1,1
UCMsNS10PzxzEayT7UHS4p6g,UCzgfM9sCaXwlTiJRm3BaUTw,Undirected,1,1
UC2cIg-QwPd4iA2YB3Mf1KmQ,UCMsNS10PzxzEayT7UHS4p6g,Undirected,1,1
UC2cIg-QwPd4iA2YB3Mf1KmQ,UCrDlMWKQp0RM3_dagdP0lPA,Undirected,1,1
UCMsNS10PzxzEayT7UHS4p6g,UCrDlMWKQp0RM3_dagdP0lPA,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCKZToTAQrHRN5TZPSGal9tQ,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCL0oSfDRZxRYNYGdU0CsQGQ,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCdzZMXTM7SESFL9-wn3kqsw,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCmqhctD2NKHC_KE-xOwfqiQ,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCySB_JgrBrcs9c1Jwp7zjMg,Undirected,1,1
UCKZToTAQrHRN5TZPSGal9tQ,UCL0oSfDRZxRYNYGdU0CsQGQ,Undirected,1,1
UCKZToTAQrHRN5TZPSGal9tQ,UCdzZMXTM7SESFL9-wn3kqsw,Undirected,1,1
UCKZToTAQrHRN5TZPSGal9tQ,UCmqhctD2NKHC_KE-xOwfqiQ,Undirected,1,1
UCKZToTAQrHRN5TZPSGal9tQ,UCySB_JgrBrcs9c1Jwp7zjMg,Undirected,1,1
UCL0oSfDRZxRYNYGdU0CsQGQ,UCdzZMXTM7SESFL9-wn3kqsw,Undirected,1,1
UCL0oSfDRZxRYNYGdU0CsQGQ,UCmqhctD2NKHC_KE-xOwfqiQ,Undirected,1,1
UCL0oSfDRZxRYNYGdU0CsQGQ,UCySB_JgrBrcs9c1Jwp7zjMg,Undirected,1,1
UCdzZMXTM7SESFL9-wn3kqsw,UCmqhctD2NKHC_KE-xOwfqiQ,Undirected,1,1
UCdzZMXTM7SESFL9-wn3kqsw,UCySB_JgrBrcs9c1Jwp7zjMg,Undirected,1,1
UCmqhctD2NKHC_KE-xOwfqiQ,UCySB_JgrBrcs9c1Jwp7zjMg,Undirected,1,1
UC4GXMHCwmONp6XFRB5SayAg,UCKYdlncC-QcSUwPfQiJF5xQ,Undirected,1,1
UC4GXMHCwmONp6XFRB5SayAg,UCdIIkWHFR9Esvt5sVLsLq1A,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCaRvdQwKWcnfsdBrauFlMNA,Undirected,1,1
UCKYdlncC-QcSUwPfQiJF5xQ,UCp13SxKXbhCS0lb6Ty774iQ,Undirected,1,1
UCaRvdQwKWcnfsdBrauFlMNA,UCp13SxKXbhCS0lb6Ty774iQ,Undirected,1,1
UC9iIFj6J_tkSmmcVq5LhK2w,UCC0RJ5_JnQepCZo39i5hTog,Undirected,1,1
UCC0RJ5_JnQepCZo39i5hTog,UCKYdlncC-QcSUwPfQiJF5xQ,Undirected,1,1
UCQhDb4DdDIyVocU6WwvAAEA,UCvpredjG93ifbCP1Y77JyFA,Undirected,1,1
UC70KC06PCCjE33OW6JpbMiQ,UCNZixANYOD3NyepS2lsAArg,Undirected,1,1
UC70KC06PCCjE33OW6JpbMiQ,UCe1GNZ_i2YMf1gK61QbZTtA,Undirected,1,1
UC70KC06PCCjE33OW6JpbMiQ,UCmlWvlqqOrRxaA6WecNIwew,Undirected,1,1
UCNZixANYOD3NyepS2lsAArg,UCQhDb4DdDIyVocU6WwvAAEA,Undirected,1,1
UCNZixANYOD3NyepS2lsAArg,UCe1GNZ_i2YMf1gK61QbZTtA,Undirected,1,1
UCNZixANYOD3NyepS2lsAArg,UCmlWvlqqOrRxaA6WecNIwew,Undirected,1,1
UCQhDb4DdDIyVocU6WwvAAEA,UCe1GNZ_i2YMf1gK61QbZTtA,Undirected,1,1
UCQhDb4DdDIyVocU6WwvAAEA,UCmlWvlqqOrRxaA6WecNIwew,Undirected,1,1
UCe1GNZ_i2YMf1gK61QbZTtA,UCmlWvlqqOrRxaA6WecNIwew,Undirected,1,1
UC70KC06PCCjE33OW6JpbMiQ,UC_Kgd2nzUMetFxEHdH3x8KA,Undirected,1,1
UC70KC06PCCjE33OW6JpbMiQ,UCsyjnt4BUjDO3pOsDhxTFZw,Undirected,1,1
UCDRq9rLd6BDjNZ_Q3UZmhxA,UCQhDb4DdDIyVocU6WwvAAEA,Undirected,4,4
UCDRq9rLd6BDjNZ_Q3UZmhxA,UC_Kgd2nzUMetFxEHdH3x8KA,Undirected,1,1
UCDRq9rLd6BDjNZ_Q3UZmhxA,UCsyjnt4BUjDO3pOsDhxTFZw,Undirected,1,1
UCQhDb4DdDIyVocU6WwvAAEA,UC_Kgd2nzUMetFxEHdH3x8KA,Undirected,1,1
UCQhDb4DdDIyVocU6WwvAAEA,UCsyjnt4BUjDO3pOsDhxTFZw,Undirected,1,1
UC_Kgd2nzUMetFxEHdH3x8KA,UCsyjnt4BUjDO3pOsDhxTFZw,Undirected,1,1
UC70KC06PCCjE33OW6JpbMiQ,UCtsJepH1jysTEWMPV2WDrjA,Undirected,1,1
UCDRq9rLd6BDjNZ_Q3UZmhxA,UCtsJepH1jysTEWMPV2WDrjA,Undirected,1,1
UCQhDb4DdDIyVocU6WwvAAEA,UCtsJepH1jysTEWMPV2WDrjA,Undirected,1,1
UC70KC06PCCjE33OW6JpbMiQ,UCOTR1tcOAhjgi6YukrPpZxg,Undirected,1,1
UC70KC06PCCjE33OW6JpbMiQ,UCrALFGPubY9rNwVOOJUYu4g,Undirected,1,1
UCDRq9rLd6BDjNZ_Q3UZmhxA,UCOTR1tcOAhjgi6YukrPpZxg,Undirected,1,1
UCDRq9rLd6BDjNZ_Q3UZmhxA,UCrALFGPubY9rNwVOOJUYu4g,Undirected,1,1
UCOTR1tcOAhjgi6YukrPpZxg,UCQhDb4DdDIyVocU6WwvAAEA,Undirected,1,1
UCOTR1tcOAhjgi6YukrPpZxg,UCrALFGPubY9rNwVOOJUYu4g,Undirected,1,1
UCQhDb4DdDIyVocU6WwvAAEA,UCrALFGPubY9rNwVOOJUYu4g,Undirected,1,1
UC-143ND7KXdjfcqMXbZH5Ng,UC7SNN5OIvG5x5Wpxy08Ulqw,Undirected,1,1
UC-143ND7KXdjfcqMXbZH5Ng,UCDRq9rLd6BDjNZ_Q3UZmhxA,Undirected,1,1
UC-143ND7KXdjfcqMXbZH5Ng,UCQhDb4DdDIyVocU6WwvAAEA,Undirected,1,1
UC-143ND7KXdjfcqMXbZH5Ng,UC_I6Q_W52pbCy_6j8ZuR-_Q,Undirected,1,1
UC7SNN5OIvG5x5Wpxy08Ulqw,UCDRq9rLd6BDjNZ_Q3UZmhxA,Undirected,1,1
UC7SNN5OIvG5x5Wpxy08Ulqw,UCQhDb4DdDIyVocU6WwvAAEA,Undirected,1,1
UC7SNN5OIvG5x5Wpxy08Ulqw,UC_I6Q_W52pbCy_6j8ZuR-_Q,Undirected,1,1
UCDRq9rLd6BDjNZ_Q3UZmhxA,UC_I6Q_W52pbCy_6j8ZuR-_Q,Undirected,1,1
UCQhDb4DdDIyVocU6WwvAAEA,UC_I6Q_W52pbCy_6j8ZuR-_Q,Undirected,1,1
UC1CGaG114jfEiiWzZ2SkyhQ,UC3JXYNKe44W5qMih4AvbKMg,Undirected,1,1
UC1CGaG114jfEiiWzZ2SkyhQ,UC7UmHj6SucKS4VyjMa_1VpA,Undirected,1,1
UC3JXYNKe44W5qMih4AvbKMg,UC7UmHj6SucKS4VyjMa_1VpA,Undirected,1,1
UC3JXYNKe44W5qMih4AvbKMg,UCbrpVQoZ3A4X4U-uCaa5oeA,Undirected,2,2
UC3JXYNKe44W5qMih4AvbKMg,UCuEGBLKexaFTyPuCIdT_fvw,Undirected,2,2
UCbrpVQoZ3A4X4U-uCaa5oeA,UCuEGBLKexaFTyPuCIdT_fvw,Undirected,2,2
UC3JXYNKe44W5qMih4AvbKMg,UCl-jpKzy0rhKJQXg7JVwNdg,Undirected,1,1
UC3JXYNKe44W5qMih4AvbKMg,UCOTsgQ-J28MZhn8rRczQg-A,Undirected,1,1
UC3JXYNKe44W5qMih4AvbKMg,UCbhAkLpoSTz1E6WFmH58KKg,Undirected,1,1
UC3JXYNKe44W5qMih4AvbKMg,UCwnpsTVOdKTlIT1pVPKyJRw,Undirected,1,1
UCOTsgQ-J28MZhn8rRczQg-A,UCbhAkLpoSTz1E6WFmH58KKg,Undirected,1,1
UCOTsgQ-J28MZhn8rRczQg-A,UCwnpsTVOdKTlIT1pVPKyJRw,Undirected,1,1
UCbhAkLpoSTz1E6WFmH58KKg,UCwnpsTVOdKTlIT1pVPKyJRw,Undirected,1,1
UC7d3Y_v5O202eo006uvvPzw,UCH236_Q5DjbeMvs-MRcOpUA,Undirected,1,1
UC7d3Y_v5O202eo006uvvPzw,UCHXqm6im50_Gr4oKL15XN1A,Undirected,1,1
UC7d3Y_v5O202eo006uvvPzw,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UC7d3Y_v5O202eo006uvvPzw,UCor-edFGuH9Ok7PNW2Y-ULg,Undirected,1,1
UCH236_Q5DjbeMvs-MRcOpUA,UCHXqm6im50_Gr4oKL15XN1A,Undirected,1,1
UCH236_Q5DjbeMvs-MRcOpUA,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UCH236_Q5DjbeMvs-MRcOpUA,UCor-edFGuH9Ok7PNW2Y-ULg,Undirected,1,1
UCHXqm6im50_Gr4oKL15XN1A,UCor-edFGuH9Ok7PNW2Y-ULg,Undirected,1,1
UClsK7joBrIf4CuBnPZvFn2g,UCor-edFGuH9Ok7PNW2Y-ULg,Undirected,1,1
UC2RRy7ijwMiEk-w3kOpp-Yg,UC4ajGzEO_bBCLYY9LpD3yCg,Undirected,1,1
UC2RRy7ijwMiEk-w3kOpp-Yg,UCizFPWz8f_cCd0dAiHqUtrg,Undirected,1,1
UC2RRy7ijwMiEk-w3kOpp-Yg,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UC2RRy7ijwMiEk-w3kOpp-Yg,UCsA_90hFaPqRooc_cTvwNJA,Undirected,1,1
UC2RRy7ijwMiEk-w3kOpp-Yg,UCtE3C9Osd_RXiUVx2bcesvw,Undirected,1,1
UC4ajGzEO_bBCLYY9LpD3yCg,UCizFPWz8f_cCd0dAiHqUtrg,Undirected,2,2
UC4ajGzEO_bBCLYY9LpD3yCg,UClsK7joBrIf4CuBnPZvFn2g,Undirected,6,6
UC4ajGzEO_bBCLYY9LpD3yCg,UCsA_90hFaPqRooc_cTvwNJA,Undirected,1,1
UC4ajGzEO_bBCLYY9LpD3yCg,UCtE3C9Osd_RXiUVx2bcesvw,Undirected,2,2
UCizFPWz8f_cCd0dAiHqUtrg,UClsK7joBrIf4CuBnPZvFn2g,Undirected,2,2
UCizFPWz8f_cCd0dAiHqUtrg,UCsA_90hFaPqRooc_cTvwNJA,Undirected,1,1
UCizFPWz8f_cCd0dAiHqUtrg,UCtE3C9Osd_RXiUVx2bcesvw,Undirected,1,1
UClsK7joBrIf4CuBnPZvFn2g,UCsA_90hFaPqRooc_cTvwNJA,Undirected,1,1
UClsK7joBrIf4CuBnPZvFn2g,UCtE3C9Osd_RXiUVx2bcesvw,Undirected,2,2
UCsA_90hFaPqRooc_cTvwNJA,UCtE3C9Osd_RXiUVx2bcesvw,Undirected,1,1
UCDxwFufbvC_8dbreS2aPcpw,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UC4ajGzEO_bBCLYY9LpD3yCg,UCX5aTMDjqpR3nkt-XpuftLg,Undirected,1,1
UC4ajGzEO_bBCLYY9LpD3yCg,UCxUp2BoKQxX31G8puYSCggw,Undirected,3,3
UCX5aTMDjqpR3nkt-XpuftLg,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UCX5aTMDjqpR3nkt-XpuftLg,UCtE3C9Osd_RXiUVx2bcesvw,Undirected,1,1
UCX5aTMDjqpR3nkt-XpuftLg,UCxUp2BoKQxX31G8puYSCggw,Undirected,1,1
UClsK7joBrIf4CuBnPZvFn2g,UCxUp2BoKQxX31G8puYSCggw,Undirected,3,3
UCtE3C9Osd_RXiUVx2bcesvw,UCxUp2BoKQxX31G8puYSCggw,Undirected,1,1
UC4ajGzEO_bBCLYY9LpD3yCg,UCIjX_6ni1jk2ZCSSmgy5PEw,Undirected,1,1
UC4ajGzEO_bBCLYY9LpD3yCg,UCZc_X2HULaJeAjdJV8sqoLA,Undirected,1,1
UC4ajGzEO_bBCLYY9LpD3yCg,UCi_OAPUCyGonbhUYsw7GLRA,Undirected,1,1
UCIjX_6ni1jk2ZCSSmgy5PEw,UCZc_X2HULaJeAjdJV8sqoLA,Undirected,1,1
UCIjX_6ni1jk2ZCSSmgy5PEw,UCi_OAPUCyGonbhUYsw7GLRA,Undirected,1,1
UCIjX_6ni1jk2ZCSSmgy5PEw,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UCIjX_6ni1jk2ZCSSmgy5PEw,UCxUp2BoKQxX31G8puYSCggw,Undirected,1,1
UCZc_X2HULaJeAjdJV8sqoLA,UCi_OAPUCyGonbhUYsw7GLRA,Undirected,1,1
UCZc_X2HULaJeAjdJV8sqoLA,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UCZc_X2HULaJeAjdJV8sqoLA,UCxUp2BoKQxX31G8puYSCggw,Undirected,1,1
UCi_OAPUCyGonbhUYsw7GLRA,UClsK7joBrIf4CuBnPZvFn2g,Undirected,1,1
UCi_OAPUCyGonbhUYsw7GLRA,UCxUp2BoKQxX31G8puYSCggw,Undirected,1,1
UCRsAsv_dOl_VVs2e_-Z07Ow,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCE9lS5A3UeOuk1MTuMo1tpA,UCk7S76uQrkOoFnSesUtt_jg,Undirected,1,1
UCE9lS5A3UeOuk1MTuMo1tpA,UCn1Dh_lXKqyWi54CTTfpXtw,Undirected,1,1
UCE9lS5A3UeOuk1MTuMo1tpA,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCk7S76uQrkOoFnSesUtt_jg,UCn1Dh_lXKqyWi54CTTfpXtw,Undirected,1,1
UCk7S76uQrkOoFnSesUtt_jg,UCy3XqyXzywNL3tBGFkmtppw,Undirected,2,2
UCn1Dh_lXKqyWi54CTTfpXtw,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCPJdoql5o1jLJ8LD7P68aSA,UCT7QZdKntGruY3SafODau-Q,Undirected,1,1
UCPJdoql5o1jLJ8LD7P68aSA,UCpNGw0hSa6BdZfPtsre5hvQ,Undirected,1,1
UCPJdoql5o1jLJ8LD7P68aSA,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCPJdoql5o1jLJ8LD7P68aSA,UCz2rGHuxChWIzn81mKzFYKQ,Undirected,1,1
UCT7QZdKntGruY3SafODau-Q,UCpNGw0hSa6BdZfPtsre5hvQ,Undirected,1,1
UCT7QZdKntGruY3SafODau-Q,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCT7QZdKntGruY3SafODau-Q,UCz2rGHuxChWIzn81mKzFYKQ,Undirected,1,1
UCpNGw0hSa6BdZfPtsre5hvQ,UCy3XqyXzywNL3tBGFkmtppw,Undirected,2,2
UCpNGw0hSa6BdZfPtsre5hvQ,UCz2rGHuxChWIzn81mKzFYKQ,Undirected,1,1
UCy3XqyXzywNL3tBGFkmtppw,UCz2rGHuxChWIzn81mKzFYKQ,Undirected,2,2
UC2E-MAJV0UK0Z_we3dbwukA,UCpNGw0hSa6BdZfPtsre5hvQ,Undirected,1,1
UC83CtLoDN68qWLpPwUfyuhA,UCNjtRqxra6cZ27uUuP5x5HQ,Undirected,1,1
UC83CtLoDN68qWLpPwUfyuhA,UCZn0Us-CZSzu47b8gKvyUdg,Undirected,1,1
UC83CtLoDN68qWLpPwUfyuhA,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UC83CtLoDN68qWLpPwUfyuhA,UCz2rGHuxChWIzn81mKzFYKQ,Undirected,1,1
UCNjtRqxra6cZ27uUuP5x5HQ,UCZn0Us-CZSzu47b8gKvyUdg,Undirected,1,1
UCNjtRqxra6cZ27uUuP5x5HQ,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCNjtRqxra6cZ27uUuP5x5HQ,UCz2rGHuxChWIzn81mKzFYKQ,Undirected,1,1
UCZn0Us-CZSzu47b8gKvyUdg,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCZn0Us-CZSzu47b8gKvyUdg,UCz2rGHuxChWIzn81mKzFYKQ,Undirected,1,1
UCgVyGvdtFy06VdoFHWFSA4g,UCux_dQh8898bsMOPVUieuGw,Undirected,1,1
UCgVyGvdtFy06VdoFHWFSA4g,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UCgVyGvdtFy06VdoFHWFSA4g,UCyN3VTrzbji-pMnq8MCF1Ow,Undirected,1,1
UCo8b-0nKwdFMHg1x8hHTOEQ,UCux_dQh8898bsMOPVUieuGw,Undirected,1,1
UCo8b-0nKwdFMHg1x8hHTOEQ,UCyN3VTrzbji-pMnq8MCF1Ow,Undirected,1,1
UCux_dQh8898bsMOPVUieuGw,UCyN3VTrzbji-pMnq8MCF1Ow,Undirected,1,1
UCy3XqyXzywNL3tBGFkmtppw,UCyN3VTrzbji-pMnq8MCF1Ow,Undirected,1,1
UCbkAuGBLC9K_ygj6I3Owtmw,UCy3XqyXzywNL3tBGFkmtppw,Undirected,1,1
UC-_GZog9Qz6eqtg4QLnOmlw,UC9xgd6py76kKuzIRDB60-1Q,Undirected,4,4
UC-_GZog9Qz6eqtg4QLnOmlw,UChG97vxBXd3hVUF-Mnqowtg,Undirected,1,1
UC-_GZog9Qz6eqtg4QLnOmlw,UCff8hbaDmue-tMMUmjaRI_Q,Undirected,1,1
UC-_GZog9Qz6eqtg4QLnOmlw,UCD_vtdAzKM9SYWL8XPSYAIw,Undirected,1,1
UC9xgd6py76kKuzIRDB60-1Q,UCD_vtdAzKM9SYWL8XPSYAIw,Undirected,1,1
UC3rKYQBVgcVDyRxsEnd38Nw,UCkZ1QrqHwxnrW56YNf2GNaA,Undirected,1,1
UCTbe8QpDgmUOW0ynAz4NZAQ,UCkZ1QrqHwxnrW56YNf2GNaA,Undirected,1,1
UCkZ1QrqHwxnrW56YNf2GNaA,UCsfmQZ136lod-Cv5PtvXTfw,Undirected,1,1
UC5HD7OmnMz3pZQkjQZk0QaQ,UC5y4XCYUgKK3oiZvTiUh6bw,Undirected,1,1
UC5HD7OmnMz3pZQkjQZk0QaQ,UCiM6B6wtZsl2PXhTRhXRXvA,Undirected,1,1
UC5y4XCYUgKK3oiZvTiUh6bw,UCiM6B6wtZsl2PXhTRhXRXvA,Undirected,1,1
UC9iF_vwzmu2LfIs-p8ZzSjA,UCiM6B6wtZsl2PXhTRhXRXvA,Undirected,1,1
UCcE4cqtBkfwk8aTuPBi8Rdg,UCiM6B6wtZsl2PXhTRhXRXvA,Undirected,1,1
UCkTAEZf9o48XueSubJJ1qLg,UCn1Q-m50BAOK2WIe2SQUWzA,Undirected,1,1
UC1Rk0sEJKThLZU0DfH2ekew,UC8NcW4BKskA4up14nRkNkZg,Undirected,2,2
