Id,Label,Cluster Id,Cluster Label,Cluster Main Attribute,Cluster Description
UC8C6QOPDVYwmuaSBZksefdg,TWS,36,J-pop/K-pop Hit Music & Live Performance Channels,Music Genre,"Major J-pop/K-pop hit-music channels: HYBE Labels, THE FIRST TAKE live-performance series, LE SSERAFIM, YOASOBI."
UCZvCP6sWj75MwpUP4LVtpNw,MONSTA X,37,K-pop Idol Groups & Label Channels,Music Genre,"K-pop idol groups and their label channels (STARSHIP, IVE, MONSTA X, KiiiKiii)."
UCaHwGJXFb28TekZMf7iFg5Q,KiiiKiii,37,K-pop Idol Groups & Label Channels,Music Genre,"K-pop idol groups and their label channels (STARSHIP, IVE, MONSTA X, KiiiKiii)."
UCF3fJRTFtKXgvRDUkkhI6Pw,NZ On Air Music,38,New Zealand Independent Music Label (Lil' Chief Records),Country/Region,"New Zealand independent/dream-pop label and artists (Lil' Chief Records, Princess Chelsea, Jonathan Bree)."
UC0yRIpnWAOLDzFjmBFh7b0A,Tessan,40,Rachael Yamagata – Official & Auto-generated Channels,Same Artist,Singer-songwriter Rachael Yamagata's channel and auto-generated 'Topic' channel.
UCmXnGOvgbd_XIk-yhBR3XZw,Tommy Omolabi,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCIMuE-Qv9TEEH1PttmiUN6A,JaiLenJoseyVEVO,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCGOmQQzZ6M2rzPHXPRZAN4g,Lauren Alaina,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCIwFjwMjI0y7PDBVEO9-bkQ,Justin Bieber,23,Japanese/Asian Music & Global Pop Crossover,Music Genre,"Cluster dominated by Music of Asia tagged channels, bridged to global pop superstars (Justin Bieber, Ariana Grande) and Japanese singer Ado via collab/feature links; also touches League of Legends esports."
UCx8v-goujcpBVF7QKALgp3g,Dan + Shay,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UC4-PNFKYlFopHQSMM7HzDDQ,KeithWhitleyVEVO,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UC9Xz6XVzGI7akgrcM-WA45Q,Alison Krauss,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCMNJ63oR69YW1zL5-fB1muA,Miranda Lambert,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCm-r6w9jCMsjFa0WgZ3yaPQ,gretchenwilson,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCjMYB5kdfljOLZJQQtb_1aA,David Frizzell,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCY2ntclVFmjjaneDotE2ItA,kwnVEVO,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCKqqDlf6lfo3ChRA4-gzusQ,DDG,25,Hip-Hop Music Artists & VEVO Channels,Music Genre,"Hip-hop artists and their official/VEVO channels (YG, DDG, Pay Gotti)."
UCTx6FNaC56YrHGNZTO13wFg,Vallé,38,New Zealand Independent Music Label (Lil' Chief Records),Country/Region,"New Zealand independent/dream-pop label and artists (Lil' Chief Records, Princess Chelsea, Jonathan Bree)."
UCnum3i_4srx9VUxZYg1dK0A,Blake,38,New Zealand Independent Music Label (Lil' Chief Records),Country/Region,"New Zealand independent/dream-pop label and artists (Lil' Chief Records, Princess Chelsea, Jonathan Bree)."
UCE3D8K7yD-OcQCs9bEIMSsQ,LaurenAlainaAIVEVO,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCHkj014U2CQ2Nv0UZeYpE_A,JustinBieberVEVO,23,Japanese/Asian Music & Global Pop Crossover,Music Genre,"Cluster dominated by Music of Asia tagged channels, bridged to global pop superstars (Justin Bieber, Ariana Grande) and Japanese singer Ado via collab/feature links; also touches League of Legends esports."
UCjvjzttL0LzIGzUU6rtQYXg,Rory Kramer,23,Japanese/Asian Music & Global Pop Crossover,Music Genre,"Cluster dominated by Music of Asia tagged channels, bridged to global pop superstars (Justin Bieber, Ariana Grande) and Japanese singer Ado via collab/feature links; also touches League of Legends esports."
UCPZk380Uf1MdwtnsAfPeBxQ,Keith Whitley,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCo80hok0dbQapOH6dJl9Hqw,Ella Langley,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCJQplYDHQjYbmADXC-_y27Q,mirandalambertVEVO,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UC9OAeZY8zp976DwRvHGjuSA,DDGVEVO,25,Hip-Hop Music Artists & VEVO Channels,Music Genre,"Hip-hop artists and their official/VEVO channels (YG, DDG, Pay Gotti)."
UChFKaaRTIHlJYzhNauQuiqg,BlakeMusicVEVO,38,New Zealand Independent Music Label (Lil' Chief Records),Country/Region,"New Zealand independent/dream-pop label and artists (Lil' Chief Records, Princess Chelsea, Jonathan Bree)."
UCpK9I4YjXOSv_u5bPL_ZJ9w,EllaLangleyVEVO,19,Country Music Artists,Music Genre,"Mainstream country music artists and labels (Dan + Shay, Miranda Lambert, Alison Krauss, Gretchen Wilson)."
UCoIge-4yQ9KHO-dhSTSIx4A,Flashfire Pixel,43,Small Gaming Channels,Topic/Genre,"Very small gaming channels (Flashfire Pixel, Fuzzy1220)."
UCzQ8bo_uPXDVysSS5CQVtXA,Fuzzy1220,43,Small Gaming Channels,Topic/Genre,"Very small gaming channels (Flashfire Pixel, Fuzzy1220)."
UCN6k6MSZIXPTsp5f7dST0rQ,Anthony Phan,44,Japanese Independent & Vocaloid Musicians,Music Genre,"Japanese indie-rock and Vocaloid producer channels (Sakanaction, HIMEHINA, cosMo@bousouP, Isekaijoucho)."
UCdN4zKOIG6TbD4QC26OsiGA,whisperjas,44,Japanese Independent & Vocaloid Musicians,Music Genre,"Japanese indie-rock and Vocaloid producer channels (Sakanaction, HIMEHINA, cosMo@bousouP, Isekaijoucho)."
UC4_Ml7IdVOKoQhi59nii_pw,Taeverse,45,Miscellaneous Small Channels,Miscellaneous,"Very small unrelated channels (j, Taeverse)."
UCPEjInJRaA7KfATaJGzI-1A,j,45,Miscellaneous Small Channels,Miscellaneous,"Very small unrelated channels (j, Taeverse)."
UCNq3G4qWGupJB_McJYct1Hg,FabriML,46,Argentine Gaming & Lifestyle Creators,Country/Region,"Argentine gaming and lifestyle creators (Lucas Castel, FabriML, Punto Muerto)."
UCR_Te2bbmsrqvYlAmkgA2sA,Lucas Castel :D,46,Argentine Gaming & Lifestyle Creators,Country/Region,"Argentine gaming and lifestyle creators (Lucas Castel, FabriML, Punto Muerto)."
UC6_cdWd42XwHkBycmn6PdGg,Animación Limitada,47,Small Spanish-language Animation Creators,Language/Region,"Small Spanish-language animation channels (Animación Limitada, Nella En Yutu)."
UCuX76tzdRUOcfjbnbAp6IwQ,Nella En yutu,47,Small Spanish-language Animation Creators,Language/Region,"Small Spanish-language animation channels (Animación Limitada, Nella En Yutu)."
UCADdQftMymJVkv4P1YB6t2w,Directo Natura 5 - Rapaces,48,Directo Natura – Wildlife Channel & Sub-channel,Same Artist,Spanish wildlife/nature channel Directo Natura and its 'Rapaces' (raptors) spin-off.
UCKqAJfYEVCPLbdgOm8QqSQg,DIRECTO NATURA,48,Directo Natura – Wildlife Channel & Sub-channel,Same Artist,Spanish wildlife/nature channel Directo Natura and its 'Rapaces' (raptors) spin-off.
UC9poRemonIzSknOdXBSDQGg,YouTube Creadores,4,YouTube Platform's Own Official Channels & Creator-News,Topic/Genre,"YouTube's own official and creator-education channels (YouTube Creators, YouTube Music, Creator Insider)."
UCPuec1MiqpW-gXqoOmUluaQ,MCeRVEVO,49,Maria Cecília e Rodolfo – Official & VEVO Channels,Same Artist,Brazilian sertanejo duo Maria Cecília e Rodolfo's official and VEVO (MCeR) channels.
UCW9DlnZWBQojUm0MDviLDLw,Maria Cecília e Rodolfo,49,Maria Cecília e Rodolfo – Official & VEVO Channels,Same Artist,Brazilian sertanejo duo Maria Cecília e Rodolfo's official and VEVO (MCeR) channels.
UCEPRQVF6hxGGM9gi1ELaWHg,TV Globo,50,Brazilian TV Network Channels (TV Globo),Country/Region,Brazilian broadcaster TV Globo and its Masked Singer Brasil franchise channel.
UCy7lzeDiq-UDKN4fUSCPEyw,The Masked Singer Brasil,50,Brazilian TV Network Channels (TV Globo),Country/Region,Brazilian broadcaster TV Globo and its Masked Singer Brasil franchise channel.
UCmo_i7RPc-3dTyJrSCxzt9g,Dentista Musical,51,Brazilian Dentist/Musical Lifestyle Influencer Network,Country/Region,Brazilian lifestyle influencer 'Dentista Musical' (musical dentist) and family/related channels.
UCvOc-PLAnbQgMTH8J7l-j6A,Rê Andrade,51,Brazilian Dentist/Musical Lifestyle Influencer Network,Country/Region,Brazilian lifestyle influencer 'Dentista Musical' (musical dentist) and family/related channels.
UC4WvVh0AwJ6K9w1JLepce7A,Matheus e Kauan,52,Brazilian Sertanejo Music Duos,Country/Region,"Brazilian sertanejo duo acts (Matheus e Kauan, Bruno & Marrone)."
UCdTX5ycRKPvTUiGu1519u4g,Bruno & Marrone,52,Brazilian Sertanejo Music Duos,Country/Region,"Brazilian sertanejo duo acts (Matheus e Kauan, Bruno & Marrone)."
UC2AjjZ0k-Rba8fiuwpz1R2Q,JUANRIBE PAGLIARIN,53,Christian/Evangelical Lifestyle Channels,Topic/Genre,"Christian/evangelical motivational and lifestyle channels (Juanribe Pagliarin, canal motivacional evangelico)."
UCByed56loleOPhcbb5hmFOA,canal moivacional evangelico,53,Christian/Evangelical Lifestyle Channels,Topic/Genre,"Christian/evangelical motivational and lifestyle channels (Juanribe Pagliarin, canal motivacional evangelico)."
UC7MUmXqD_kEChxYFME0bdtg,REDEVIDA,54,Brazilian Christian TV/Lifestyle Channels,Country/Region,"Brazilian Christian television and lifestyle channels (Vida Melhor, REDEVIDA)."
UCCD5yY6oDcu-PvLnP4FIJ8A,Vida Melhor,54,Brazilian Christian TV/Lifestyle Channels,Country/Region,"Brazilian Christian television and lifestyle channels (Vida Melhor, REDEVIDA)."
UC11JFCoslUUMTuAsUPH8RdQ,Multishow,55,Brazilian TV Network & Music Channels (Multishow/Globo),Country/Region,"Brazilian broadcaster Globo's entertainment and music channels (Multishow, Globoplay, Wanessa Camargo)."
UCIzAIM-zatIDHErC0Z23hbQ,Música Multishow,55,Brazilian TV Network & Music Channels (Multishow/Globo),Country/Region,"Brazilian broadcaster Globo's entertainment and music channels (Multishow, Globoplay, Wanessa Camargo)."
UCI2MZlf_9bVyYjZo5HCzm7A,O Sargento Castro,56,Brazilian Crime/Society Commentary Channels,Country/Region,"Brazilian true-crime/society commentary channels (O Sargento Castro, Noite de Sirenes)."
UCudIFFuK0taWP5xClJYev8Q,Noite de Sirenes,56,Brazilian Crime/Society Commentary Channels,Country/Region,"Brazilian true-crime/society commentary channels (O Sargento Castro, Noite de Sirenes)."
UCLJ3grahec536YBny4LQ5uQ,𝐏𝐨𝐤𝐞 𝐒𝐩𝐲,57,Small Parody & Pet Channels,Miscellaneous,"Small parody/novelty and pet channels (Poke Spy, Poke Beatbox, Artú E Black)."
UCeiP7wkPDz4m9mw4OY7YjhQ,𝑷𝒐𝒌𝒆 𝑩𝒆𝒂𝒕𝒃𝒐𝒙,57,Small Parody & Pet Channels,Miscellaneous,"Small parody/novelty and pet channels (Poke Spy, Poke Beatbox, Artú E Black)."
UC5cjT2zbFg9Ld-wB3iBAcig,Gman!Editz!,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCKP3PMVMfZjaSxOPfuw9sig,Jomark,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCEV5aivM6_AvV8x7oMjzEjQ,phil23,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCKAaY2d_EQJcWWmwFVvhMxw,David elsewhere,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCQ1NXps0onlktNoDqipVIWA,Joshtol,58,Multi-language Global Gaming & Entertainment,Language/Region,"International mega-creators spanning Spanish (Mikecrack, Rubius), Portuguese (Porta dos Fundos), and English (jacksepticeye) gaming/comedy content."
UCEQwE-wTawpGLOlJkMvU9cQ,RandomEditz35,59,Small Sports/Film Edit Channels,Miscellaneous,"Small sports and film edit/highlight channels (RandomEditz35, AWEYERDAYS)."
UCyz8oUmD4A4aKqpMfjynhIw,AWEYERDAYS,59,Small Sports/Film Edit Channels,Miscellaneous,"Small sports and film edit/highlight channels (RandomEditz35, AWEYERDAYS)."
UCDXvOFXV4l7HtZkP7ibBZaQ,Friendly Bosnian Mapper,60,Countryball/Mapping Animation Meme Creators,Content Format,"Geography-meme 'mapping'/countryball animation channels (Friendly Bosnian Mapper, Pakistani Mapper, AAJ Mapping)."
UCkV1YLql2SpsNQob3NtOO7A,Zar Geo,60,Countryball/Mapping Animation Meme Creators,Content Format,"Geography-meme 'mapping'/countryball animation channels (Friendly Bosnian Mapper, Pakistani Mapper, AAJ Mapping)."
UCEickjZj99-JJIU8_IJ7J-Q,Vlog No Copyright Music,61,Royalty-Free Background Music Channels,Topic/Genre,Royalty-free/no-copyright background music channel (Vlog No Copyright Music) linked to small creators who use its tracks.
UCGXcXG8GCL0Y9muJWJm9pzw,rafalsonyTV,61,Royalty-Free Background Music Channels,Topic/Genre,Royalty-free/no-copyright background music channel (Vlog No Copyright Music) linked to small creators who use its tracks.
UCuC7Ry0wKiQiwuhOyQcYCZw,BetekTeam,61,Royalty-Free Background Music Channels,Topic/Genre,Royalty-free/no-copyright background music channel (Vlog No Copyright Music) linked to small creators who use its tracks.
UCYHBdrAe8cdCHHeowi5iUZQ,NiniiMei LIVE,62,NiniiMei – Main & Live Channels,Same Artist,Streamer NiniiMei's main channel and dedicated live-streaming channel.
UCpCcnmf8LYnwrKKZXOKnrEg,NiniiMei,62,NiniiMei – Main & Live Channels,Same Artist,Streamer NiniiMei's main channel and dedicated live-streaming channel.
UCFKDcjx5ekaoMog_9zw82fA,ТНТ Смотри еще!,63,TNT (ТНТ) Russian TV Network & Spin-off Channel,Language/Region,Russian TV network TNT's main channel and its 'Смотри еще' spin-off channel.
UCmVoIfd7II6lVCTovtncaNQ,ТНТ,63,TNT (ТНТ) Russian TV Network & Spin-off Channel,Language/Region,Russian TV network TNT's main channel and its 'Смотри еще' spin-off channel.
UCHhQcZSONr_oP_oDO9lUD-A,YouTube - мастер,64,Russian-language 'Make Money Online' Knowledge Channels,Language/Region,"Russian-language channels about online income and YouTube growth (GarageBiz, YouTube-мастер)."
UCklMI0drexg8fgYqWIF4TjA,Как заработать на сайте,64,Russian-language 'Make Money Online' Knowledge Channels,Language/Region,"Russian-language channels about online income and YouTube growth (GarageBiz, YouTube-мастер)."
UCVj6f69lAdaF4aM_ke3FI3g,V.ictoriii,65,Russian Lifestyle Influencer Channels,Language/Region,"Russian-language lifestyle/vlog influencer channels (Настюха Бьютюха, V.ictoriii)."
UCc2_YFxL02cbiBLRkg1XinQ,Настюха Бьютюха,65,Russian Lifestyle Influencer Channels,Language/Region,"Russian-language lifestyle/vlog influencer channels (Настюха Бьютюха, V.ictoriii)."
UCKzffzoHBE1bmYs8tAuXTrw,Виталий Голованов — «Хочу Миллион Просмотров»,66,Russian YouTube-Growth/Tech Knowledge Channels,Language/Region,"Russian-language channels about YouTube growth and online tech (Виталий Голованов, ХАЙП)."
UCeUqHU-SGK-DDoBb2v0aACg,ХАЙП — от слова АЙ,66,Russian YouTube-Growth/Tech Knowledge Channels,Language/Region,"Russian-language channels about YouTube growth and online tech (Виталий Голованов, ХАЙП)."
UC1QTdYauIX6amnimFQWBzwA,Drama Queens,67,Russian Independent Media & Politics Channels (TV Rain),Language/Region,"Russian-language independent/exiled media covering politics (TV Rain/Dozhd, Drama Queens)."
UCdubelOloxR3wzwJG9x8YqQ,TV Rain,67,Russian Independent Media & Politics Channels (TV Rain),Language/Region,"Russian-language independent/exiled media covering politics (TV Rain/Dozhd, Drama Queens)."
UC8DBqUhc3eamMSFxnvLeiUQ,Rashkin Report,68,Ukraine War & Geopolitics News Channels,Topic/Genre,"Ukrainian and international news outlets covering the Russia-Ukraine war and politics (24 Kanal, Forbes Breaking News, AP, IDF); majority Cyrillic-script channel names."
UCEC4D0dTTJr_EEnEJz15hnQ,24 Канал,68,Ukraine War & Geopolitics News Channels,Topic/Genre,"Ukrainian and international news outlets covering the Russia-Ukraine war and politics (24 Kanal, Forbes Breaking News, AP, IDF); majority Cyrillic-script channel names."
UCoOt4BpmiLlkEih3gX7_WQg,Узлова Talks,68,Ukraine War & Geopolitics News Channels,Topic/Genre,"Ukrainian and international news outlets covering the Russia-Ukraine war and politics (24 Kanal, Forbes Breaking News, AP, IDF); majority Cyrillic-script channel names."
UCBx231jNeUk4cUXc4lBdYpQ,Медведь Мансур - Mansur the Bear,69,Mansur the Bear – Main & Fan Channels,Same Artist,Russian pet-bear entertainment channel 'Mansur the Bear' and its fan/friends channel.
UCF0XsHr6Qz7OpliF_EdO63A,Друзья медведя Мансура,69,Mansur the Bear – Main & Fan Channels,Same Artist,Russian pet-bear entertainment channel 'Mansur the Bear' and its fan/friends channel.
UC9FCkwbKLCLwjvoGRLg9mzQ,Majid Almohandis l ماجد المهندس,70,Arabic-language Pop Music Artists,Language/Region,"Major Arabic pop singers and labels (Rotana, Assala Nasri, Rashed Al Majid, Majid Al Mohandis)."
UCNhqvQMXIgRfjAGmxQqdNRw,Rotana,70,Arabic-language Pop Music Artists,Language/Region,"Major Arabic pop singers and labels (Rotana, Assala Nasri, Rashed Al Majid, Majid Al Mohandis)."
UCkToh0AM-mn01WOT2TFR6JQ,Assala Nasri,70,Arabic-language Pop Music Artists,Language/Region,"Major Arabic pop singers and labels (Rotana, Assala Nasri, Rashed Al Majid, Majid Al Mohandis)."
UC4IEuHe9jBNKRMaA4Bon9nQ,Ghayaz Alagha - غياظ الأغا,71,Small Arabic Music Creators,Language/Region,"Small Arabic-language music channels (Ghayaz Alagha, HamoBeatz)."
UCG4vvCdYI3-fsRIhAwv6BQA,The Red Amber,71,Small Arabic Music Creators,Language/Region,"Small Arabic-language music channels (Ghayaz Alagha, HamoBeatz)."
UC15kXCeJeiMvIKAO8XqyYgw,Fawasel - فواصل,72,Small Arabic Music/Knowledge Channels,Language/Region,"Small Arabic-language music and knowledge channels (Anubis Music, Fawasel)."
UCA8O45b5lazQurYzRQDZeNA,Anubis Music,72,Small Arabic Music/Knowledge Channels,Language/Region,"Small Arabic-language music and knowledge channels (Anubis Music, Fawasel)."
UCFDneoP3jEYNtuBR0eye-XQ,قناة وادي هور قناة وادي هور,73,Sudanese/Chadian Diaspora Community Channels,Country/Region,Small community channels for the Zaghawa diaspora (Sudan/Chad region).
UCtP65UGIxJEpd18FZT-gWSg,رابطة أبناء الزغاوة بعاصمة شمال فرنسا { ليل} TV,73,Sudanese/Chadian Diaspora Community Channels,Country/Region,Small community channels for the Zaghawa diaspora (Sudan/Chad region).
UCBS4UaoUfi3xQ8nJlzuKXpw,alkazal alasmar wd hasan,74,Sudanese Arabic Folk Music Channels,Language/Region,"Sudanese Arabic-language folk/traditional music channels (alkazal alasmar, Dameat Farah)."
